block,task_id,family,n,method,model_seed,search_seed,budget,best_r,fresh_r
1,test_ba_100_02,ba,100,mse,17,202,192,0.25505,0.248853125
1,test_ba_100_02,ba,100,mse,17,303,96,0.251175,0.24348125
1,test_ba_100_02,ba,100,mse,17,303,192,0.258225,0.2487375
1,test_ba_100_02,ba,100,mse,23,101,96,0.247475,0.2487625
1,test_ba_100_02,ba,100,mse,23,101,192,0.253925,0.25041875
1,test_ba_100_02,ba,100,mse,23,202,96,0.248375,0.2474
1,test_ba_100_02,ba,100,mse,23,202,192,0.257625,0.253240625
1,test_ba_100_02,ba,100,mse,23,303,96,0.251175,0.2496625
1,test_ba_100_02,ba,100,mse,23,303,192,0.263025,0.2572
1,test_ba_100_02,ba,100,pool_random,-1,101,96,0.235075,0.230428125
1,test_ba_100_02,ba,100,pool_random,-1,101,192,0.243725,0.23873125
1,test_ba_100_02,ba,100,pool_random,-1,202,96,0.241975,0.239659375
1,test_ba_100_02,ba,100,pool_random,-1,202,192,0.245775,0.24125625
1,test_ba_100_02,ba,100,pool_random,-1,303,96,0.2456,0.240396875
1,test_ba_100_02,ba,100,pool_random,-1,303,192,0.2469,0.242028125
1,test_ba_100_02,ba,100,random,-1,101,96,0.231675,0.23271875
1,test_ba_100_02,ba,100,random,-1,101,192,0.239225,0.2386875
1,test_ba_100_02,ba,100,random,-1,202,96,0.236475,0.236178125
1,test_ba_100_02,ba,100,random,-1,202,192,0.2387,0.239909375
1,test_ba_100_02,ba,100,random,-1,303,96,0.244275,0.2379875
1,test_ba_100_02,ba,100,random,-1,303,192,0.244275,0.2379875
1,test_ba_100_02,ba,100,ranknet,17,101,96,0.251225,0.24671875
1,test_ba_100_02,ba,100,ranknet,17,101,192,0.259625,0.25518125
1,test_ba_100_02,ba,100,ranknet,17,202,96,0.2574,0.254809375
1,test_ba_100_02,ba,100,ranknet,17,202,192,0.263825,0.259325
1,test_ba_100_02,ba,100,ranknet,17,303,96,0.252975,0.247615625
1,test_ba_100_02,ba,100,ranknet,17,303,192,0.260525,0.258465625
1,test_ba_100_02,ba,100,ranknet,23,101,96,0.25165,0.24756875
1,test_ba_100_02,ba,100,ranknet,23,101,192,0.267975,0.256734375
1,test_ba_100_02,ba,100,ranknet,23,202,96,0.25735,0.251959375
1,test_ba_100_02,ba,100,ranknet,23,202,192,0.265025,0.257009375
1,test_ba_100_02,ba,100,ranknet,23,303,96,0.254075,0.248990625
1,test_ba_100_02,ba,100,ranknet,23,303,192,0.26555,0.26005625
1,test_ba_100_03,ba,100,ea,-1,101,96,0.23645,0.2361625
1,test_ba_100_03,ba,100,ea,-1,101,192,0.242275,0.24180625
1,test_ba_100_03,ba,100,ea,-1,202,96,0.239275,0.235871875
1,test_ba_100_03,ba,100,ea,-1,202,192,0.2442,0.24081875
1,test_ba_100_03,ba,100,ea,-1,303,96,0.2399,0.238403125
1,test_ba_100_03,ba,100,ea,-1,303,192,0.242575,0.2405875
1,test_ba_100_03,ba,100,global_log_mse,17,101,96,0.254025,0.254234375
1,test_ba_100_03,ba,100,global_log_mse,17,101,192,0.262625,0.262184375
1,test_ba_100_03,ba,100,global_log_mse,17,202,96,0.24725,0.2471375
1,test_ba_100_03,ba,100,global_log_mse,17,202,192,0.25425,0.2509375
1,test_ba_100_03,ba,100,global_log_mse,17,303,96,0.24615,0.246428125
1,test_ba_100_03,ba,100,global_log_mse,17,303,192,0.255075,0.25378125
1,test_ba_100_03,ba,100,global_log_mse,23,101,96,0.25215,0.247896875
1,test_ba_100_03,ba,100,global_log_mse,23,101,192,0.258325,0.25316875
1,test_ba_100_03,ba,100,global_log_mse,23,202,96,0.245275,0.2450375
1,test_ba_100_03,ba,100,global_log_mse,23,202,192,0.258825,0.2545
1,test_ba_100_03,ba,100,global_log_mse,23,303,96,0.256525,0.252821875
1,test_ba_100_03,ba,100,global_log_mse,23,303,192,0.26475,0.2653875
1,test_ba_100_03,ba,100,global_mse,17,101,96,0.247475,0.24426875
1,test_ba_100_03,ba,100,global_mse,17,101,192,0.260725,0.25943125
1,test_ba_100_03,ba,100,global_mse,17,202,96,0.244625,0.244584375
1,test_ba_100_03,ba,100,global_mse,17,202,192,0.255975,0.253825
1,test_ba_100_03,ba,100,global_mse,17,303,96,0.2485,0.247671875
1,test_ba_100_03,ba,100,global_mse,17,303,192,0.265775,0.26315625
1,test_ba_100_03,ba,100,global_mse,23,101,96,0.2494,0.24686875
1,test_ba_100_03,ba,100,global_mse,23,101,192,0.256875,0.256509375
1,test_ba_100_03,ba,100,global_mse,23,202,96,0.25075,0.25158125
1,test_ba_100_03,ba,100,global_mse,23,202,192,0.258975,0.253715625
1,test_ba_100_03,ba,100,global_mse,23,303,96,0.2544,0.2547125
1,test_ba_100_03,ba,100,global_mse,23,303,192,0.2655,0.256846875
1,test_ba_100_03,ba,100,hillclimb,-1,101,96,0.2459,0.243015625
1,test_ba_100_03,ba,100,hillclimb,-1,101,192,0.255975,0.247259375
1,test_ba_100_03,ba,100,hillclimb,-1,202,96,0.2495,0.24456875
1,test_ba_100_03,ba,100,hillclimb,-1,202,192,0.260625,0.258065625
1,test_ba_100_03,ba,100,hillclimb,-1,303,96,0.250525,0.24751875
1,test_ba_100_03,ba,100,hillclimb,-1,303,192,0.257925,0.25500625
1,test_ba_100_03,ba,100,log_mse,17,101,96,0.252675,0.248453125
1,test_ba_100_03,ba,100,log_mse,17,101,192,0.2627,0.2550125
1,test_ba_100_03,ba,100,log_mse,17,202,96,0.240725,0.238940625
1,test_ba_100_03,ba,100,log_mse,17,202,192,0.24845,0.245753125
1,test_ba_100_03,ba,100,log_mse,17,303,96,0.25245,0.25023125
1,test_ba_100_03,ba,100,log_mse,17,303,192,0.261575,0.258278125
1,test_ba_100_03,ba,100,log_mse,23,101,96,0.247825,0.250503125
1,test_ba_100_03,ba,100,log_mse,23,101,192,0.263125,0.25861875
1,test_ba_100_03,ba,100,log_mse,23,202,96,0.251725,0.251753125
1,test_ba_100_03,ba,100,log_mse,23,202,192,0.259975,0.25754375
1,test_ba_100_03,ba,100,log_mse,23,303,96,0.250975,0.251621875
1,test_ba_100_03,ba,100,log_mse,23,303,192,0.261625,0.259265625
1,test_ba_100_03,ba,100,mse,17,101,96,0.24725,0.244475
1,test_ba_100_03,ba,100,mse,17,101,192,0.255525,0.250021875
1,test_ba_100_03,ba,100,mse,17,202,96,0.249925,0.24690625
1,test_ba_100_03,ba,100,mse,17,202,192,0.263525,0.26190625
1,test_ba_100_03,ba,100,mse,17,303,96,0.246925,0.243940625
1,test_ba_100_03,ba,100,mse,17,303,192,0.25505,0.251890625
1,test_ba_100_03,ba,100,mse,23,101,96,0.248875,0.246659375
1,test_ba_100_03,ba,100,mse,23,101,192,0.259225,0.255971875
1,test_ba_100_03,ba,100,mse,23,202,96,0.250425,0.25218125
1,test_ba_100_03,ba,100,mse,23,202,192,0.26425,0.26108125
1,test_ba_100_03,ba,100,mse,23,303,96,0.2531,0.25255625
1,test_ba_100_03,ba,100,mse,23,303,192,0.26715,0.26539375
1,test_ba_100_03,ba,100,pool_random,-1,101,96,0.237925,0.237009375
1,test_ba_100_03,ba,100,pool_random,-1,101,192,0.24155,0.24071875
1,test_ba_100_03,ba,100,pool_random,-1,202,96,0.235975,0.233815625
1,test_ba_100_03,ba,100,pool_random,-1,202,192,0.245325,0.239440625
1,test_ba_100_03,ba,100,pool_random,-1,303,96,0.23945,0.2389
1,test_ba_100_03,ba,100,pool_random,-1,303,192,0.246025,0.245825
1,test_ba_100_03,ba,100,random,-1,101,96,0.240525,0.238034375
1,test_ba_100_03,ba,100,random,-1,101,192,0.240525,0.238034375
1,test_ba_100_03,ba,100,random,-1,202,96,0.243175,0.244403125
1,test_ba_100_03,ba,100,random,-1,202,192,0.243175,0.244403125
1,test_ba_100_03,ba,100,random,-1,303,96,0.245,0.24305625
1,test_ba_100_03,ba,100,random,-1,303,192,0.245,0.24305625
1,test_ba_100_03,ba,100,ranknet,17,101,96,0.253625,0.25216875
1,test_ba_100_03,ba,100,ranknet,17,101,192,0.2647,0.25924375
1,test_ba_100_03,ba,100,ranknet,17,202,96,0.24695,0.2482125
1,test_ba_100_03,ba,100,ranknet,17,202,192,0.2673,0.260509375
1,test_ba_100_03,ba,100,ranknet,17,303,96,0.256225,0.2547625
1,test_ba_100_03,ba,100,ranknet,17,303,192,0.2666,0.25754375
1,test_ba_100_03,ba,100,ranknet,23,101,96,0.252075,0.25069375
1,test_ba_100_03,ba,100,ranknet,23,101,192,0.2698,0.2633375
1,test_ba_100_03,ba,100,ranknet,23,202,96,0.2544,0.252159375
1,test_ba_100_03,ba,100,ranknet,23,202,192,0.266775,0.2646625
1,test_ba_100_03,ba,100,ranknet,23,303,96,0.25165,0.252846875
1,test_ba_100_03,ba,100,ranknet,23,303,192,0.259675,0.260365625
1,test_ba_100_04,ba,100,ea,-1,101,96,0.22165,0.2214875
1,test_ba_100_04,ba,100,ea,-1,101,192,0.227525,0.2246875
1,test_ba_100_04,ba,100,ea,-1,202,96,0.22705,0.2255
1,test_ba_100_04,ba,100,ea,-1,202,192,0.231975,0.2295875
1,test_ba_100_04,ba,100,ea,-1,303,96,0.23125,0.228584375
1,test_ba_100_04,ba,100,ea,-1,303,192,0.2395,0.2287625
1,test_ba_100_04,ba,100,global_log_mse,17,101,96,0.231575,0.229965625
1,test_ba_100_04,ba,100,global_log_mse,17,101,192,0.240475,0.23834375
1,test_ba_100_04,ba,100,global_log_mse,17,202,96,0.244825,0.239075
1,test_ba_100_04,ba,100,global_log_mse,17,202,192,0.247325,0.2453875
1,test_ba_100_04,ba,100,global_log_mse,17,303,96,0.242525,0.235728125
1,test_ba_100_04,ba,100,global_log_mse,17,303,192,0.244775,0.2374875
1,test_ba_100_04,ba,100,global_log_mse,23,101,96,0.23095,0.232534375
1,test_ba_100_04,ba,100,global_log_mse,23,101,192,0.245425,0.24081875
1,test_ba_100_04,ba,100,global_log_mse,23,202,96,0.235875,0.234846875
1,test_ba_100_04,ba,100,global_log_mse,23,202,192,0.248925,0.240965625
1,test_ba_100_04,ba,100,global_log_mse,23,303,96,0.238625,0.2291625
1,test_ba_100_04,ba,100,global_log_mse,23,303,192,0.24825,0.244890625
1,test_ba_100_04,ba,100,global_mse,17,101,96,0.237375,0.237771875
1,test_ba_100_04,ba,100,global_mse,17,101,192,0.246175,0.2434625
1,test_ba_100_04,ba,100,global_mse,17,202,96,0.247875,0.243990625
1,test_ba_100_04,ba,100,global_mse,17,202,192,0.2496,0.239425
1,test_ba_100_04,ba,100,global_mse,17,303,96,0.235375,0.231646875
1,test_ba_100_04,ba,100,global_mse,17,303,192,0.23875,0.236603125
1,test_ba_100_04,ba,100,global_mse,23,101,96,0.231675,0.229746875
1,test_ba_100_04,ba,100,global_mse,23,101,192,0.24075,0.24110625
1,test_ba_100_04,ba,100,global_mse,23,202,96,0.237675,0.23805
1,test_ba_100_04,ba,100,global_mse,23,202,192,0.2449,0.2425875
1,test_ba_100_04,ba,100,global_mse,23,303,96,0.23305,0.22988125
1,test_ba_100_04,ba,100,global_mse,23,303,192,0.2474,0.240259375
1,test_ba_100_04,ba,100,hillclimb,-1,101,96,0.234625,0.22445625
1,test_ba_100_04,ba,100,hillclimb,-1,101,192,0.23935,0.229875
1,test_ba_100_04,ba,100,hillclimb,-1,202,96,0.24385,0.2389625
1,test_ba_100_04,ba,100,hillclimb,-1,202,192,0.249625,0.243609375
1,test_ba_100_04,ba,100,hillclimb,-1,303,96,0.23905,0.23405625
1,test_ba_100_04,ba,100,hillclimb,-1,303,192,0.24765,0.239946875
1,test_ba_100_04,ba,100,log_mse,17,101,96,0.233275,0.2329875
1,test_ba_100_04,ba,100,log_mse,17,101,192,0.242175,0.24053125
1,test_ba_100_04,ba,100,log_mse,17,202,96,0.23535,0.229553125
1,test_ba_100_04,ba,100,log_mse,17,202,192,0.245425,0.24094375
1,test_ba_100_04,ba,100,log_mse,17,303,96,0.2322,0.2259125
1,test_ba_100_04,ba,100,log_mse,17,303,192,0.24115,0.236009375
1,test_ba_100_04,ba,100,log_mse,23,101,96,0.23065,0.22801875
1,test_ba_100_04,ba,100,log_mse,23,101,192,0.2468,0.2429625
1,test_ba_100_04,ba,100,log_mse,23,202,96,0.235625,0.236690625
1,test_ba_100_04,ba,100,log_mse,23,202,192,0.244325,0.2389125
1,test_ba_100_04,ba,100,log_mse,23,303,96,0.240825,0.239021875
1,test_ba_100_04,ba,100,log_mse,23,303,192,0.241325,0.239778125
1,test_ba_100_04,ba,100,mse,17,101,96,0.23425,0.233303125
1,test_ba_100_04,ba,100,mse,17,101,192,0.2481,0.245475
1,test_ba_100_04,ba,100,mse,17,202,96,0.2312,0.229684375
1,test_ba_100_04,ba,100,mse,17,202,192,0.238975,0.23313125
1,test_ba_100_04,ba,100,mse,17,303,96,0.23465,0.23458125
1,test_ba_100_04,ba,100,mse,17,303,192,0.24015,0.237171875
1,test_ba_100_04,ba,100,mse,23,101,96,0.232575,0.234446875
1,test_ba_100_04,ba,100,mse,23,101,192,0.24,0.23994375
1,test_ba_100_04,ba,100,mse,23,202,96,0.234575,0.232853125
1,test_ba_100_04,ba,100,mse,23,202,192,0.246925,0.243478125
1,test_ba_100_04,ba,100,mse,23,303,96,0.243625,0.23344375
1,test_ba_100_04,ba,100,mse,23,303,192,0.24845,0.23971875
1,test_ba_100_04,ba,100,pool_random,-1,101,96,0.222525,0.222965625
1,test_ba_100_04,ba,100,pool_random,-1,101,192,0.2291,0.23013125
1,test_ba_100_04,ba,100,pool_random,-1,202,96,0.2316,0.233090625
1,test_ba_100_04,ba,100,pool_random,-1,202,192,0.233875,0.23025
1,test_ba_100_04,ba,100,pool_random,-1,303,96,0.229925,0.2242875
1,test_ba_100_04,ba,100,pool_random,-1,303,192,0.23365,0.22606875
1,test_ba_100_04,ba,100,random,-1,101,96,0.222975,0.224334375
1,test_ba_100_04,ba,100,random,-1,101,192,0.226875,0.223828125
1,test_ba_100_04,ba,100,random,-1,202,96,0.224875,0.223940625
1,test_ba_100_04,ba,100,random,-1,202,192,0.2283,0.22913125
1,test_ba_100_04,ba,100,random,-1,303,96,0.23,0.2276625
1,test_ba_100_04,ba,100,random,-1,303,192,0.23,0.2276625
1,test_ba_100_04,ba,100,ranknet,17,101,96,0.243025,0.241371875
1,test_ba_100_04,ba,100,ranknet,17,101,192,0.248225,0.24454375
1,test_ba_100_04,ba,100,ranknet,17,202,96,0.246525,0.24566875
1,test_ba_100_04,ba,100,ranknet,17,202,192,0.25755,0.253846875
1,test_ba_100_04,ba,100,ranknet,17,303,96,0.2393,0.237375
1,test_ba_100_04,ba,100,ranknet,17,303,192,0.2521,0.249121875
1,test_ba_100_04,ba,100,ranknet,23,101,96,0.23465,0.23265
1,test_ba_100_04,ba,100,ranknet,23,101,192,0.25125,0.25304375
1,test_ba_100_04,ba,100,ranknet,23,202,96,0.242175,0.24555
1,test_ba_100_04,ba,100,ranknet,23,202,192,0.24925,0.248290625
1,test_ba_100_04,ba,100,ranknet,23,303,96,0.241275,0.24110625
1,test_ba_100_04,ba,100,ranknet,23,303,192,0.25215,0.24986875
1,test_ba_100_05,ba,100,ea,-1,101,96,0.22215,0.221453125
1,test_ba_100_05,ba,100,ea,-1,101,192,0.2264,0.22619375
1,test_ba_100_05,ba,100,ea,-1,202,96,0.21975,0.2196375
1,test_ba_100_05,ba,100,ea,-1,202,192,0.2281,0.226484375
1,test_ba_100_05,ba,100,ea,-1,303,96,0.220075,0.21930625
1,test_ba_100_05,ba,100,ea,-1,303,192,0.227775,0.225021875
1,test_ba_100_05,ba,100,global_log_mse,17,101,96,0.239775,0.23625
1,test_ba_100_05,ba,100,global_log_mse,17,101,192,0.248225,0.246540625
1,test_ba_100_05,ba,100,global_log_mse,17,202,96,0.231025,0.23024375
1,test_ba_100_05,ba,100,global_log_mse,17,202,192,0.244025,0.240553125
1,test_ba_100_05,ba,100,global_log_mse,17,303,96,0.22885,0.228759375
1,test_ba_100_05,ba,100,global_log_mse,17,303,192,0.237375,0.235684375
1,test_ba_100_05,ba,100,global_log_mse,23,101,96,0.23335,0.23305625
1,test_ba_100_05,ba,100,global_log_mse,23,101,192,0.24385,0.2395
1,test_ba_100_05,ba,100,global_log_mse,23,202,96,0.22925,0.22944375
1,test_ba_100_05,ba,100,global_log_mse,23,202,192,0.244425,0.24296875
1,test_ba_100_05,ba,100,global_log_mse,23,303,96,0.22625,0.22548125
1,test_ba_100_05,ba,100,global_log_mse,23,303,192,0.235275,0.23140625
1,test_ba_100_05,ba,100,global_mse,17,101,96,0.2383,0.2383875
1,test_ba_100_05,ba,100,global_mse,17,101,192,0.243225,0.242509375
1,test_ba_100_05,ba,100,global_mse,17,202,96,0.231825,0.228240625
1,test_ba_100_05,ba,100,global_mse,17,202,192,0.2357,0.233321875
1,test_ba_100_05,ba,100,global_mse,17,303,96,0.23135,0.227065625
1,test_ba_100_05,ba,100,global_mse,17,303,192,0.240425,0.236834375
1,test_ba_100_05,ba,100,global_mse,23,101,96,0.2298,0.22958125
1,test_ba_100_05,ba,100,global_mse,23,101,192,0.2376,0.23854375
1,test_ba_100_05,ba,100,global_mse,23,202,96,0.2324,0.233053125
1,test_ba_100_05,ba,100,global_mse,23,202,192,0.247975,0.244528125
1,test_ba_100_05,ba,100,global_mse,23,303,96,0.229275,0.22766875
1,test_ba_100_05,ba,100,global_mse,23,303,192,0.23685,0.23226875
1,test_ba_100_05,ba,100,hillclimb,-1,101,96,0.23685,0.232759375
1,test_ba_100_05,ba,100,hillclimb,-1,101,192,0.243525,0.238159375
1,test_ba_100_05,ba,100,hillclimb,-1,202,96,0.22475,0.224253125
1,test_ba_100_05,ba,100,hillclimb,-1,202,192,0.237275,0.23640625
1,test_ba_100_05,ba,100,hillclimb,-1,303,96,0.23525,0.233
1,test_ba_100_05,ba,100,hillclimb,-1,303,192,0.246175,0.240725
1,test_ba_100_05,ba,100,log_mse,17,101,96,0.2287,0.2285875
1,test_ba_100_05,ba,100,log_mse,17,101,192,0.236475,0.233484375
1,test_ba_100_05,ba,100,log_mse,17,202,96,0.23275,0.230615625
1,test_ba_100_05,ba,100,log_mse,17,202,192,0.237475,0.237578125
1,test_ba_100_05,ba,100,log_mse,17,303,96,0.22715,0.22518125
1,test_ba_100_05,ba,100,log_mse,17,303,192,0.236175,0.231959375
1,test_ba_100_05,ba,100,log_mse,23,101,96,0.2305,0.231184375
1,test_ba_100_05,ba,100,log_mse,23,101,192,0.24095,0.23700625
1,test_ba_100_05,ba,100,log_mse,23,202,96,0.23045,0.229959375
1,test_ba_100_05,ba,100,log_mse,23,202,192,0.24625,0.245121875
1,test_ba_100_05,ba,100,log_mse,23,303,96,0.22895,0.22975625
1,test_ba_100_05,ba,100,log_mse,23,303,192,0.25045,0.248484375
1,test_ba_100_05,ba,100,mse,17,101,96,0.226175,0.225525
1,test_ba_100_05,ba,100,mse,17,101,192,0.236575,0.23320625
1,test_ba_100_05,ba,100,mse,17,202,96,0.229375,0.228965625
1,test_ba_100_05,ba,100,mse,17,202,192,0.23795,0.238034375
1,test_ba_100_05,ba,100,mse,17,303,96,0.22705,0.227028125
1,test_ba_100_05,ba,100,mse,17,303,192,0.238725,0.238309375
1,test_ba_100_05,ba,100,mse,23,101,96,0.229475,0.23035625
1,test_ba_100_05,ba,100,mse,23,101,192,0.2462,0.243696875
1,test_ba_100_05,ba,100,mse,23,202,96,0.236725,0.2372875
1,test_ba_100_05,ba,100,mse,23,202,192,0.247925,0.245440625
1,test_ba_100_05,ba,100,mse,23,303,96,0.223625,0.221690625
1,test_ba_100_05,ba,100,mse,23,303,192,0.235625,0.23496875
1,test_ba_100_05,ba,100,pool_random,-1,101,96,0.217025,0.218046875
1,test_ba_100_05,ba,100,pool_random,-1,101,192,0.227375,0.224225
1,test_ba_100_05,ba,100,pool_random,-1,202,96,0.217025,0.215003125
1,test_ba_100_05,ba,100,pool_random,-1,202,192,0.221575,0.22120625
1,test_ba_100_05,ba,100,pool_random,-1,303,96,0.224225,0.223921875
1,test_ba_100_05,ba,100,pool_random,-1,303,192,0.2329,0.228840625
1,test_ba_100_05,ba,100,random,-1,101,96,0.219875,0.219465625
1,test_ba_100_05,ba,100,random,-1,101,192,0.219875,0.219465625
1,test_ba_100_05,ba,100,random,-1,202,96,0.221675,0.22180625
1,test_ba_100_05,ba,100,random,-1,202,192,0.221675,0.22180625
1,test_ba_100_05,ba,100,random,-1,303,96,0.219275,0.21899375
1,test_ba_100_05,ba,100,random,-1,303,192,0.219275,0.21899375
1,test_ba_100_05,ba,100,ranknet,17,101,96,0.2365,0.230240625
1,test_ba_100_05,ba,100,ranknet,17,101,192,0.244325,0.24409375
1,test_ba_100_05,ba,100,ranknet,17,202,96,0.22995,0.22965625
1,test_ba_100_05,ba,100,ranknet,17,202,192,0.247875,0.245834375
1,test_ba_100_05,ba,100,ranknet,17,303,96,0.2319,0.230515625
1,test_ba_100_05,ba,100,ranknet,17,303,192,0.245425,0.243865625
1,test_ba_100_05,ba,100,ranknet,23,101,96,0.244625,0.24196875
1,test_ba_100_05,ba,100,ranknet,23,101,192,0.2531,0.249090625
1,test_ba_100_05,ba,100,ranknet,23,202,96,0.2369,0.23271875
1,test_ba_100_05,ba,100,ranknet,23,202,192,0.248375,0.245859375
1,test_ba_100_05,ba,100,ranknet,23,303,96,0.2283,0.226246875
1,test_ba_100_05,ba,100,ranknet,23,303,192,0.24715,0.2461625
1,test_ba_100_06,ba,100,ea,-1,101,96,0.2416,0.241215625
1,test_ba_100_06,ba,100,ea,-1,101,192,0.2486,0.247096875
1,test_ba_100_06,ba,100,ea,-1,202,96,0.24475,0.24178125
1,test_ba_100_06,ba,100,ea,-1,202,192,0.2531,0.25295
1,test_ba_100_06,ba,100,ea,-1,303,96,0.249625,0.24585
1,test_ba_100_06,ba,100,ea,-1,303,192,0.2541,0.25258125
1,test_ba_100_06,ba,100,global_log_mse,17,101,96,0.24725,0.2455
1,test_ba_100_06,ba,100,global_log_mse,17,101,192,0.2579,0.254440625
1,test_ba_100_06,ba,100,global_log_mse,17,202,96,0.265975,0.257253125
1,test_ba_100_06,ba,100,global_log_mse,17,202,192,0.2715,0.25904375
1,test_ba_100_06,ba,100,global_log_mse,17,303,96,0.2527,0.24760625
1,test_ba_100_06,ba,100,global_log_mse,17,303,192,0.260725,0.259640625
1,test_ba_100_06,ba,100,global_log_mse,23,101,96,0.253775,0.250071875
1,test_ba_100_06,ba,100,global_log_mse,23,101,192,0.25955,0.258596875
1,test_ba_100_06,ba,100,global_log_mse,23,202,96,0.257175,0.254475
1,test_ba_100_06,ba,100,global_log_mse,23,202,192,0.2632,0.257671875
1,test_ba_100_06,ba,100,global_log_mse,23,303,96,0.25615,0.251259375
1,test_ba_100_06,ba,100,global_log_mse,23,303,192,0.262975,0.256971875
1,test_ba_100_06,ba,100,global_mse,17,101,96,0.25365,0.2504875
1,test_ba_100_06,ba,100,global_mse,17,101,192,0.259775,0.2633625
1,test_ba_100_06,ba,100,global_mse,17,202,96,0.25485,0.255671875
1,test_ba_100_06,ba,100,global_mse,17,202,192,0.26605,0.26158125
1,test_ba_100_06,ba,100,global_mse,17,303,96,0.2587,0.253871875
1,test_ba_100_06,ba,100,global_mse,17,303,192,0.265675,0.261771875
1,test_ba_100_06,ba,100,global_mse,23,101,96,0.250025,0.247796875
1,test_ba_100_06,ba,100,global_mse,23,101,192,0.261775,0.26106875
1,test_ba_100_06,ba,100,global_mse,23,202,96,0.26085,0.256803125
1,test_ba_100_06,ba,100,global_mse,23,202,192,0.270375,0.26726875
1,test_ba_100_06,ba,100,global_mse,23,303,96,0.25825,0.25475625
1,test_ba_100_06,ba,100,global_mse,23,303,192,0.265125,0.2634625
1,test_ba_100_06,ba,100,hillclimb,-1,101,96,0.262425,0.258825
1,test_ba_100_06,ba,100,hillclimb,-1,101,192,0.26965,0.2669375
1,test_ba_100_06,ba,100,hillclimb,-1,202,96,0.25505,0.2504125
1,test_ba_100_06,ba,100,hillclimb,-1,202,192,0.26465,0.25628125
1,test_ba_100_06,ba,100,hillclimb,-1,303,96,0.256175,0.25313125
1,test_ba_100_06,ba,100,hillclimb,-1,303,192,0.2656,0.257996875
1,test_ba_100_06,ba,100,log_mse,17,101,96,0.261675,0.255328125
1,test_ba_100_06,ba,100,log_mse,17,101,192,0.26405,0.259303125
1,test_ba_100_06,ba,100,log_mse,17,202,96,0.2674,0.262853125
1,test_ba_100_06,ba,100,log_mse,17,202,192,0.271375,0.268834375
1,test_ba_100_06,ba,100,log_mse,17,303,96,0.25735,0.25563125
1,test_ba_100_06,ba,100,log_mse,17,303,192,0.265975,0.26393125
1,test_ba_100_06,ba,100,log_mse,23,101,96,0.246575,0.249146875
1,test_ba_100_06,ba,100,log_mse,23,101,192,0.264325,0.26345625
1,test_ba_100_06,ba,100,log_mse,23,202,96,0.259,0.25130625
1,test_ba_100_06,ba,100,log_mse,23,202,192,0.2685,0.2651625
1,test_ba_100_06,ba,100,log_mse,23,303,96,0.2533,0.253584375
1,test_ba_100_06,ba,100,log_mse,23,303,192,0.2641,0.260090625
1,test_ba_100_06,ba,100,mse,17,101,96,0.25255,0.251653125
1,test_ba_100_06,ba,100,mse,17,101,192,0.2624,0.262178125
1,test_ba_100_06,ba,100,mse,17,202,96,0.2544,0.24879375
1,test_ba_100_06,ba,100,mse,17,202,192,0.2614,0.262671875
1,test_ba_100_06,ba,100,mse,17,303,96,0.25225,0.252578125
1,test_ba_100_06,ba,100,mse,17,303,192,0.2559,0.2541375
1,test_ba_100_06,ba,100,mse,23,101,96,0.246775,0.247903125
1,test_ba_100_06,ba,100,mse,23,101,192,0.2622,0.260534375
1,test_ba_100_06,ba,100,mse,23,202,96,0.2605,0.25473125
1,test_ba_100_06,ba,100,mse,23,202,192,0.263575,0.2638375
1,test_ba_100_06,ba,100,mse,23,303,96,0.258275,0.255459375
1,test_ba_100_06,ba,100,mse,23,303,192,0.2688,0.263809375
1,test_ba_100_06,ba,100,pool_random,-1,101,96,0.242125,0.241978125
1,test_ba_100_06,ba,100,pool_random,-1,101,192,0.249475,0.247975
1,test_ba_100_06,ba,100,pool_random,-1,202,96,0.249825,0.246925
1,test_ba_100_06,ba,100,pool_random,-1,202,192,0.255075,0.2510125
1,test_ba_100_06,ba,100,pool_random,-1,303,96,0.2474,0.24040625
1,test_ba_100_06,ba,100,pool_random,-1,303,192,0.2512,0.2446
1,test_ba_100_06,ba,100,random,-1,101,96,0.2436,0.2450875
1,test_ba_100_06,ba,100,random,-1,101,192,0.244575,0.243521875
1,test_ba_100_06,ba,100,random,-1,202,96,0.240675,0.2414
1,test_ba_100_06,ba,100,random,-1,202,192,0.253725,0.246159375
1,test_ba_100_06,ba,100,random,-1,303,96,0.2458,0.24266875
1,test_ba_100_06,ba,100,random,-1,303,192,0.2487,0.24800625
1,test_ba_100_06,ba,100,ranknet,17,101,96,0.255075,0.255525
1,test_ba_100_06,ba,100,ranknet,17,101,192,0.2646,0.2623625
1,test_ba_100_06,ba,100,ranknet,17,202,96,0.2536,0.253759375
1,test_ba_100_06,ba,100,ranknet,17,202,192,0.270475,0.265346875
1,test_ba_100_06,ba,100,ranknet,17,303,96,0.26775,0.2638
1,test_ba_100_06,ba,100,ranknet,17,303,192,0.272275,0.269428125
1,test_ba_100_06,ba,100,ranknet,23,101,96,0.25015,0.24988125
1,test_ba_100_06,ba,100,ranknet,23,101,192,0.265725,0.261246875
1,test_ba_100_06,ba,100,ranknet,23,202,96,0.25705,0.255428125
1,test_ba_100_06,ba,100,ranknet,23,202,192,0.2702,0.26383125
1,test_ba_100_06,ba,100,ranknet,23,303,96,0.260875,0.25929375
1,test_ba_100_06,ba,100,ranknet,23,303,192,0.2674,0.262184375
